X,Y,ID,AGENCY_NAM,PROGRAM_TY,AGENCY_TEL,CBO_SERVIC,SP_EIN,CBO_SP_TEL,SCHOOL_ID,SITE_NAME,SITE_BUILD,SITE_STREE,SITE_BOROU,SITE_ZIP,SETTING,ESTIMATED_,SUMMER,SCHOOL_YEA,WEEKENDS,EVENINGS,ELEMENTARY,MIDDLE_SCH,HIGH_SCHOO,WEEKLY_HOU,ENROLLMENT,ACADEMICS,SPORTS_PHY,ARTS_CULTU,NAME,ADDRESS1,ADDRESS2,XCOORD,YCOORD
-73.728119098852744,40.745624848422494,DYCD327,DYCD,OST,800-246-4646,"Samuel Field YM & YWHA, Inc.",113071518,718-225-6750,26Q266,PS/IS 266Q,74-10,Commonwealth Boulevard,Queens,11426.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - Samuel Field YM & YWHA,74-10 Commonwealth Boulevard,"Queens, NY 11426",-73.728119,40.745625
-74.011706414267053,40.649207346023736,DYCD332,DYCD,OST,800-246-4646,SCO Family of Services,112777066,516-671-1253,15K001,Bergen Elementary School,309,47th Street,Brooklyn,11220.00000000000,school,0.00000000000,no,yes,unknown,unknown,yes,yes,yes,Full-time/Part-time,0,yes,yes,yes,OST - SCO Family of Services,309 47th Street,"Brooklyn, NY 11220",-74.011706,40.649207
-74.007301356065284,40.651956645616508,DYCD330,DYCD,OST,800-246-4646,SCO Family of Services,112777066,516-671-1253,15K136,MS 136,4004,Fourth Avenue,Brooklyn,11232.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,yes,yes,Part-time,0,yes,yes,yes,OST - SCO Family of Services,4004 Fourth Avenue,"Brooklyn, NY 11232",-74.007301,40.651957
-73.953451343667879,40.703896414799978,DYCD329,DYCD,OST,800-246-4646,SCO Family of Services,112777066,516-671-1253,14K071,Juan Morel Campos Secondary School,215,Heyward Street,Brooklyn,11206.00000000000,school,0.00000000000,yes,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - SCO Family of Services,215 Heyward Street,"Brooklyn, NY 11206",-73.953451,40.703896
-73.91165140279206,40.818022466851374,DYCD185,DYCD,OST,800-246-4646,"East Side House Settlement, Inc.",131623989,718-665-5250,07X473,Mott Haven Village Preparatory HS,701,St. Ann's Avenue,Bronx,10455.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - East Side House Settlement,701 St. Ann's Avenue,"Bronx, NY 10455",-73.911651,40.818022
-74.004188266892115,40.603907255116624,DYCD479,DYCD,OST,800-246-4646,Heartshare Human Services,111633549,718-422-4200,,Bensonhurst Youth Services,138,Bay 20th Street,Brooklyn,11214.00000000000,center,0.00000000000,no,yes,unknown,unknown,yes,no,no,Part-time,0,yes,yes,yes,OST - Heartshare Human Services,138 Bay 20th Street,"Brooklyn, NY 11214",-74.004188,40.603907
-73.894224087939335,40.770085398998773,DYCD240,DYCD,OST,800-246-4646,Hellenic American Neighborhood Action Committee (HANAC),112290832,212-840-8005,30Q002,Alfred Zimberg Elementary School,75-10,21st Avenue,Queens,11370.00000000000,school,0.00000000000,no,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - HANAC,75-10 21st Avenue,"Queens, NY 11370",-73.894224,40.770085
-73.923628536422541,40.808108851855941,DYCD462,DYCD,OST,800-246-4646,"East Side House Settlement, Inc.",131623989,718-665-5250,,Mitchell Comm. Ctr.,205,Willis Avenue,Bronx,10454.00000000000,center,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,yes,yes,yes,OST - East Side House Settlement,205 Willis Avenue,"Bronx, NY 10454",-73.923629,40.808109
-73.981759292785853,40.72370446833402,DYCD554,DYCD,OST,800-246-4646,Educational Alliance,135562210,212-780-2300,01M064,Robert E. Simon PS 64,600,East 6th Street,Manhattan,10009.00000000000,School,0.00000000000,yes,yes,unknown,unknown,Yes,No,No,Full-time,0,yes,yes,yes,OST - Educational Alliance,600 East 6th Street,"Manhattan, NY 10009",-73.981759,40.723704
-73.984071156818572,40.718196851036687,DYCD188,DYCD,OST,800-246-4646,"Educational Alliance, Inc.",135562210,212-780-2300,01M142,Amalia Castro Elementary School,100,Attorney Street,Manhattan,10002.00000000000,school,0.00000000000,no,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Educational Alliance,100 Attorney Street,"Manhattan, NY 10002",-73.984071,40.718197
-73.98531793237845,40.739074668552966,DYCD187,DYCD,OST,800-246-4646,"Educational Alliance, Inc.",135562210,212-780-2300,02M413,School of the Future,127,East 22nd Street,Manhattan,10010.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - Educational Alliance,127 East 22nd Street,"Manhattan, NY 10010",-73.985318,40.739075
-73.922669359236991,40.810339034202443,DYCD658,DYCD,OST,800-246-4646,"East Side House Settlement, Inc.",131623989,(718) 292-4623,07X049,PS 049 WILLIS AVE (X049),383,EAST 139 STREET,Bronx,10454.00000000000,School,175.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,175,Yes,Yes,Yes,OST - East Side House Settlement,321 East 139th Street,"Bronx, NY 10454",-73.922669,40.810339
-73.983563954940152,40.71905213880806,DYCD659,DYCD,OST,800-246-4646,"Educational Alliance, Inc.",135562210,212-780-2300,01M140,PS 140 NATHAN STRAUS (M140),123,RIDGE STREET,Manhattan,10002.00000000000,school,140.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,140,Yes,Yes,Yes,OST - Educational Alliance,123 Ridge Street,"Manhattan, NY 10002",-73.983564,40.719052
-73.928201319739912,40.674440902181601,DYCD177,DYCD,OST,800-246-4646,Community Counseling And Mediation,112675243,718-230-5100,16K584,Middle School 584,130,Rochester Avenue,Brooklyn,11213.00000000000,school,0.00000000000,yes,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - Comm. Counseling And Mediation,130 Rochester Avenue,"Brooklyn, NY 11213",-73.928201,40.674441
-73.884624527760167,40.753127346292757,DYCD239,DYCD,OST,800-246-4646,Hellenic American Neighborhood Action Committee (HANAC),112290832,212-840-8005,30Q212,PS 212,34-25,82nd Street,Queens,11372.00000000000,school,0.00000000000,no,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - HANAC,34-25 82nd Street,"Queens, NY 11372",-73.884625,40.753127
-73.988352322861317,40.713986129763029,DYCD463,DYCD,OST,800-246-4646,"Educational Alliance, Inc.",135562210,212-780-2300,,Edgies,197,East Broadway,Manhattan,10002.00000000000,center,0.00000000000,no,yes,unknown,unknown,no,yes,yes,Part-time,0,yes,yes,yes,OST - Educational Alliance,197 East Broadway,"Manhattan, NY 10002",-73.988352,40.713986
-73.920203736964723,40.695473768821245,DYCD464,DYCD,OST,800-246-4646,El Puente De Williamsburg,112614265,718-387-0404,,El Puente,311,Central Avenue,Brooklyn,11221.00000000000,center,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - El Puente De Williamsburg,311 Central Avenue,"Brooklyn, NY 11221",-73.920204,40.695474
-73.976265704275249,40.721798577322339,DYCD480,DYCD,OST,800-246-4646,Henry Street Settlement,131562242,212-766-9200,,Boys and Girls Republic,888,East 6th Street,Manhattan,10009.00000000000,center,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Henry Street Settlement,888 East 6th Street,"Manhattan, NY 10009",-73.976266,40.721799
-74.001029479147917,40.647470061114007,DYCD94,DYCD,OST,800-246-4646,"Council of Neighborhood Organizations, Inc.",,718-853-0100,,Sunset Park Recreation Ctr.,,41st Street and 7th Avenue,Brooklyn,11232.00000000000,Parks,0.00000000000,no,yes,unknown,unknown,yes,yes,yes,Part-time,0,yes,yes,yes,OST - Council of Neighborhood Organizations,41st Street and 7th Avenue,"Brooklyn, NY 11232",-74.001029,40.647470
-73.959536177492055,40.710943900782439,DYCD465,DYCD,OST,800-246-4646,El Puente De Williamsburg,112614265,718-387-0404,,El Puente De Williamsburg,211,South 4th Street,Brooklyn,11211.00000000000,center,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,yes,yes,yes,OST - El Puente De Williamsburg,211 South 4th Street,"Brooklyn, NY 11211",-73.959536,40.710944
-73.852550189030737,40.822401713248198,DYCD205,DYCD,OST,800-246-4646,Girl Scout Council of Greater New York,,718-268-1560,08X282,The Young Women?s Leadership School,2060,Lafayette Avenue,Bronx,10473.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - Girl Scout Council of Greater NY,2060 Lafayette Avenue,"Bronx, NY 10473",-73.852550,40.822402
-73.982728620680902,40.714235198067222,DYCD35,DYCD,OST,800-246-4646,Henry Street Settlement,131562242,212-766-9200,,Henry Street Settlement,301,Henry Street,Manhattan,10002.00000000000,center,0.00000000000,no,yes,unknown,unknown,yes,no,yes,Part-time,0,yes,yes,yes,OST - Henry Street Settlement,301 Henry Street,"Manhattan, NY 10002",-73.982729,40.714235
-74.004841844149482,40.677681574220877,DYCD217,DYCD,OST,800-246-4646,Good Shepherd Services,135598710,212-243-7070,15K027,PS 27,27,Huntington Street,Brooklyn,11231.00000000000,school,0.00000000000,yes,yes,unknown,unknown,yes,yes,no,Full-time,0,yes,yes,yes,OST - Good Shepherd Services,27 Huntington Street,"Brooklyn, NY 11231",-74.004842,40.677682
-73.968224378857514,40.582386308395982,DYCD215,DYCD,OST,800-246-4646,Good Shepherd Services,135598710,212-243-7070,21K410,Abraham Lincoln HS,2800,Ocean Parkway,Brooklyn,11235.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Good Shepherd Services,2800 Ocean Parkway,"Brooklyn, NY 11235",-73.968224,40.582386
-73.861617865161662,40.875187942303697,DYCD191,DYCD,OST,800-246-4646,F.E.G.S. Health and Human Services System,131624000,212-366-8531,11X265,Bronx Lab School,800,East Gun Hill Road,Bronx,10467.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - F.E.G.S. Health and Human Services System,800 East Gun Hill Road,"Bronx, NY 10467",-73.861618,40.875188
-73.761453633411492,40.593986197498417,DYCD192,DYCD,OST,800-246-4646,F.E.G.S. Health and Human Services System,131624000,212-366-8531,27Q043,IS 43,160,Beach 29th Street,Queens,11691.00000000000,school,0.00000000000,yes,yes,unknown,unknown,yes,yes,no,Full-time,0,yes,yes,yes,OST - F.E.G.S. Health and Human Services System,160 Beach 29th Street,"Queens, NY 11691",-73.761454,40.593986
-73.897926571453795,40.817769599594314,DYCD194,DYCD,OST,800-246-4646,F.E.G.S. Health and Human Services System,131624000,212-366-8531,08X686,New School for Arts & Science,965,Longwood Avenue,Bronx,10459.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - F.E.G.S. Health and Human Services System,965 Longwood Avenue,"Bronx, NY 10459",-73.897927,40.817770
-73.940713261355398,40.691462145875946,DYCD160,DYCD,OST,800-246-4646,"Church Avenue Merchants Block Association, Inc.",112480339,718-287-2600,16K025,Eubie Blake School,787,Lafayette Avenue,Brooklyn,11221.00000000000,school,0.00000000000,no,yes,unknown,unknown,yes,Yes,no,Full-time,0,yes,yes,yes,OST - Church Avenue Merchants Block Association,787 Lafayette Avenue,"Brooklyn, NY 11221",-73.940713,40.691462
-73.985971930344348,40.720147457154006,DYCD149,DYCD,OST,800-246-4646,Chinese American Planning Council,136202692,212-941-0920,79M515,Lower East Side Preparatory HS,145,Stanton Street,Manhattan,10002.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Chinese American Planning Council,145 Stanton Street,"Manhattan, NY 10002",-73.985972,40.720147
-73.984275287425078,40.729885352738961,DYCD567,DYCD,OST,800-246-4646,Chinese American Planning Council,136202692,212-941-0920,01M019,PS 19,185,1st Avenue,Manhattan,10003.00000000000,school,0.00000000000,no,yes,no,no,yes,no,no,Full-time,0,yes,yes,yes,OST - Chinese American Planning Council,185 1st Avenue,"Manhattan, NY 10003",-73.984275,40.729885
-73.933330592611682,40.69161769286827,DYCD155,DYCD,OST,800-246-4646,"Church Avenue Merchants Block Association, Inc.",112480339,718-287-2600,16K057,MS 57,125,Stuyvesant Avenue,Brooklyn,11221.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - Church Avenue Merchants Block Association,125 Stuyvesant Avenue,"Brooklyn, NY 11221",-73.933331,40.691618
-73.831272980869599,40.757192935870613,DYCD453,DYCD,OST,800-246-4646,Chinese American Planning Council,136202692,212-941-0920,,Nan Shan LDC,133-14,41st Avenue,Queens,11355.00000000000,center,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Chinese American Planning Council,133-14 41st Avenue,"Queens, NY 11355",-73.831273,40.757193
-73.998355469241432,40.71869194650052,DYCD151,DYCD,OST,800-246-4646,Chinese American Planning Council,136202692,212-941-0920,02M130,Hernando DeSoto ES,143,Baxter Street,Manhattan,10013.00000000000,school,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Chinese American Planning Council,143 Baxter Street,"Manhattan, NY 10013",-73.998355,40.718692
-73.996006768145108,40.714864973317603,DYCD150,DYCD,OST,800-246-4646,Chinese American Planning Council,136202692,212-941-0920,02M124,Yung Wing Elementary School,40,Division Street,Manhattan,10002.00000000000,school,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Chinese American Planning Council,40 Division Street,"Manhattan, NY 10002",-73.996007,40.714865
-73.823981542104832,40.758433991075876,DYCD146,DYCD,OST,800-246-4646,Chinese American Planning Council,136202692,212-941-0920,25Q020,CPC Queens School/Age Day Care Ctr.,142-30,Barclay Avenue,Queens,11355.00000000000,school,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Chinese American Planning Council,142-30 Barclay Avenue,"Queens, NY 11355",-73.823982,40.758434
-73.989344997566036,40.717310735701886,DYCD147,DYCD,OST,800-246-4646,Chinese American Planning Council,136202692,212-941-0920,01M545,HS for Dual Language & Asian Studies,350,Grand Street,Manhattan,10002.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Chinese American Planning Council,350 Grand Street,"Manhattan, NY 10002",-73.989345,40.717311
-73.965729132356245,40.641292877125942,DYCD156,DYCD,OST,800-246-4646,"Church Avenue Merchants Block Association, Inc.",112480339,718-287-2600,22K139,Alexine A. Fenty ES,330,Rugby Road,Brooklyn,11226.00000000000,school,0.00000000000,no,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Church Avenue Merchants Block Association,330 Rugby Road,"Brooklyn, NY 11226",-73.965729,40.641293
-73.885323010590326,40.703609284145863,DYCD227,DYCD,OST,800-246-4646,"Greater Ridgewood Youth Council, Inc.",112518141,718-381-0487,24Q091,Richard Arkwright ES,68-10,Central Avenue,Queens,11385.00000000000,school,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Greater Ridgewood Youth Council,68-10 Central Avenue,"Queens, NY 11385",-73.885323,40.703609
-73.90483827190981,40.711413971117629,DYCD226,DYCD,OST,800-246-4646,"Greater Ridgewood Youth Council, Inc.",112518141,718-381-0487,24Q071,Forest Elementary School,62-85,Forest Avenue,Queens,11385.00000000000,school,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Greater Ridgewood Youth Council,62-85 Forest Avenue,"Queens, NY 11385",-73.904838,40.711414
-73.903102281097688,40.705610222927703,DYCD224,DYCD,OST,800-246-4646,"Greater Ridgewood Youth Council, Inc.",112518141,718-381-0487,24Q093,Ridgewood IS,66-56,Forest Avenue,Queens,11385.00000000000,school,0.00000000000,yes,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - Greater Ridgewood Youth Council,66-56 Forest Avenue,"Queens, NY 11385",-73.903102,40.705610
-73.935965966828405,40.842087644575933,DYCD471,DYCD,OST,800-246-4646,Fresh Youth Initiatives,,212-781-1113,,Fresh Youth Initiatives,505,West 171st Street,Manhattan,10032.00000000000,center,0.00000000000,no,yes,unknown,unknown,yes,yes,yes,Part-time,0,yes,yes,yes,OST - Fresh Youth Initiatives,505 West 171st Street,"Manhattan, NY 10032",-73.935966,40.842088
-73.991511602384108,40.680389568589668,DYCD218,DYCD,OST,800-246-4646,Good Shepherd Services,135598710,212-243-7070,15K032,Samuel Mills Sprole ES,317,Hoyt Street,Brooklyn,11231.00000000000,school,0.00000000000,yes,yes,unknown,unknown,yes,yes,no,Full-time,0,yes,yes,yes,OST - Good Shepherd Services,317 Hoyt Street,"Brooklyn, NY 11231",-73.991512,40.680390
-73.902064917747097,40.699165355547436,DYCD223,DYCD,OST,800-246-4646,"Greater Ridgewood Youth Council, Inc.",112518141,718-381-0487,24Q077,IS 77,976,Seneca Avenue,Queens,11385.00000000000,school,0.00000000000,yes,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - Greater Ridgewood Youth Council,976 Seneca Avenue,"Queens, NY 11385",-73.902065,40.699165
-73.90376644534382,40.69943057126202,DYCD225,DYCD,OST,800-246-4646,"Greater Ridgewood Youth Council, Inc.",112518141,718-381-0487,24Q239,PS 239,1717,Weirfield Street,Queens,11385.00000000000,school,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Greater Ridgewood Youth Council,1717 Weirfield Street,"Queens, NY 11385",-73.903766,40.699431
-73.983158361075922,40.740851902969688,DYCD664,DYCD,OST,800-246-4646,"Global Kids, Inc.",,212-226-0130,,Baruch,137,East 25th Street,Manhattan,10010.00000000000,center,0.00000000000,No,Yes,unknown,unknown,No,No,Yes,Part-time,,No,No,No,OST - Global Kids,137 East 25th Street,"Manhattan, NY 10010",-73.983158,40.740852
-73.993625223455524,40.685208205653545,DYCD665,DYCD,OST,800-246-4646,"Global Kids, Inc.",,212-226-0130,15K497,School for International Studies,284,Baltic Street,Brooklyn,11201.00000000000,school,30.00000000000,No,Yes,unknown,unknown,No,No,Yes,Part-time,30,No,No,No,OST - Global Kids,284 Baltic Street,"Brooklyn, NY 11201",-73.993625,40.685208
-73.94092963081863,40.806151047380361,DYCD476,DYCD,OST,800-246-4646,"Harlem Children's Zone, Inc",237112974,212-666-7236,,Harlem Children's Zone,35,East 125th Street,Manhattan,10035.00000000000,center,0.00000000000,yes,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - Harlem Children's Zone,35 East 125th Street,"Manhattan, NY 10035",-73.940930,40.806151
-73.953056752717515,40.80480072860999,DYCD477,DYCD,OST,800-246-4646,"Harlem Children's Zone, Inc",237112974,212-666-7236,,Truce,147,St. Nicholas Avenue,Manhattan,10026.00000000000,center,0.00000000000,no,yes,unknown,unknown,no,yes,yes,Part-time,0,yes,yes,yes,OST - Harlem Children's Zone,147 St. Nicholas Avenue,"Manhattan, NY 10026",-73.953057,40.804801
-73.948542779361631,40.806168580449821,DYCD235,DYCD,OST,800-246-4646,"Harlem Children's Zone, Inc",237112974,212-666-7236,03M242,Gwendolyn P. Brown Elementary,134,West 122nd Street,Manhattan,10027.00000000000,school,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Harlem Children's Zone,134 West 122nd Street,"Manhattan, NY 10027",-73.948543,40.806169
-73.992348550057486,40.729769504315009,DYCD241,DYCD,OST,800-246-4646,"Hetrick-Martin Institute, Inc.",,212-674-2400,02M586,The Harvey Milk HS,2,Astor Place,Manhattan,10003.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,yes,yes,yes,OST - Hetrick-Martin Institute,2 Astor Place,"Manhattan, NY 10003",-73.992349,40.729770
-73.993009027320866,40.694667166847232,DYCD486,DYCD,OST,800-246-4646,"Legal Outreach, Inc",,718-797-3396,,Legal Outreach Brooklyn Office,157,Montague Street,Brooklyn,11201.00000000000,center,70.00000000000,Yes,yes,unknown,unknown,no,no,yes,Part-time,70,yes,yes,yes,OST - Legal Outreach,157 Montague Street,"Brooklyn, NY 11201",-73.993009,40.694667
-73.945453782451622,40.824071793246155,DYCD488,DYCD,OST,800-246-4646,"Legal Outreach, Inc",,212-690-9989,,Legal Outreach,402,West 145th Street,Manhattan,10031.00000000000,center,65.00000000000,Yes,yes,unknown,unknown,no,no,yes,Part-time,65,yes,yes,yes,OST - Legal Outreach,402 West 145th Street,"Manhattan, NY 10031",-73.945454,40.824072
-73.92633807556733,40.757381998756642,DYCD676,DYCD,OST,800-246-4646,"Jacob A. Riis Neighborhood Settlement, Inc.",111729398,718-204-6797,30Q166,PS 166 Henry Gradstein School,33-09,35th Avenue,Queens,11106.00000000000,school,120.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,120,Yes,Yes,Yes,OST - Jacob A. Riis Neighborhood Settlement,33-09 35th Avenue,"Queens, NY 11106",-73.926338,40.757382
-74.085461146918718,40.641821544027692,DYCD677,DYCD,OST,800-246-4646,Jewish Community Center of Staten Island,135562256,718-273-3500,31R031,PS 031 WILLIAM T DAVIS (R031),55,Layton Avenue,Staten Island,10301.00000000000,school,110.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,110,yes,yes,yes,OST - Jewish Comm. Center of Staten Island,55 Layton Avenue,"Staten Island, NY 10301",-74.085461,40.641822
-73.870909488096686,40.731227094185904,DYCD678,DYCD,OST,800-246-4646,Jewish Institute of Queens,,718-426-9369,,Jewish Institute of Queens,60-05,Woodhaven Boulevard,Queens,11373.00000000000,center,97.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,97,yes,yes,yes,OST - Jewish Institute of Queens,60-05 Woodhaven Boulevard,"Queens, NY 11373",-73.870909,40.731227
-74.001052050144878,40.738013876670259,DYCD42,DYCD,OST,800-246-4646,"Lesbian, Gay, Bisexual & Transgender Community Center",,212-620-7310,,"The Lesbian, Gay, Bisexual & Transgender Comm. Ctr.",208,West 13th Street,Manhattan,10011.00000000000,center,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,yes,yes,yes,"OST - Lesbian, Gay, Bisexual & Transgender Comm. Ctr.",208 West 13th Street,"Manhattan, NY 10011",-74.001052,40.738014
-73.985937578572958,40.773379853923046,DYCD490,DYCD,OST,800-246-4646,"Lincoln Square Neighborhood Center, Inc.",,212-874-0860,,Lincoln Square Neighborhood Ctr.,206,West 64th Street,Manhattan,10023.00000000000,center,0.00000000000,no,yes,unknown,unknown,no,yes,no,Part-time,0,yes,yes,yes,OST - Lincoln Square Neighborhood Center,206 West 64th Street,"Manhattan, NY 10023",-73.985938,40.773380
-73.87998276977612,40.645734730905183,DYCD484,DYCD,OST,800-246-4646,Italian American Civil Rights League (Italian American Civil,112352099,718-642-2180,,Italian American Civil Rights League,1460,Pennsylvania Avenue,Brooklyn,11239.00000000000,center,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Italian American Civil Rights League,1460 Pennsylvania Avenue,"Brooklyn, NY 11239",-73.879983,40.645735
-73.930175578428504,40.766135063041325,DYCD251,DYCD,OST,800-246-4646,"Jacob A. Riis Neighborhood Settlement, Inc.",111729398,718-784-7447,30Q126,A. Shanker School,31-51,21st Street,Queens,11106.00000000000,school,0.00000000000,yes,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - Jacob A. Riis Neighborhood Settlement,31-51 21st Street,"Queens, NY 11106",-73.930176,40.766135
-73.944511627556395,40.75558663755514,DYCD37,DYCD,OST,800-246-4646,"Jacob A. Riis Neighborhood Settlement, Inc.",111729398,718-784-7447,,Jacob A. Riis Neighborhood Settlement,10-25,41st Avenue,Queens,11101.00000000000,center,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Jacob A. Riis Neighborhood Settlement,10-25 41st Avenue,"Queens, NY 11101",-73.944512,40.755587
-74.192934650442638,40.527612683576777,DYCD253,DYCD,OST,800-246-4646,"Jewish Community Center of Staten Island, Inc.",135562256,718-981-1500,31R455,Tottenville High School,100,Luten Avenue,Staten Island,10312.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Jewish Comm. Center of Staten Island,100 Luten Avenue,"Staten Island, NY 10312",-74.192935,40.527613
-74.081127088243889,40.620478338057602,DYCD252,DYCD,OST,800-246-4646,"Jewish Community Center of Staten Island, Inc.",135562256,718-981-1500,31R049,Bertha Dreyfus School,101,Warren Street,Staten Island,10304.00000000000,school,0.00000000000,yes,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - Jewish Comm. Center of Staten Island,101 Warren Street,"Staten Island, NY 10304",-74.081127,40.620478
-73.865974220675255,40.837899691431929,DYCD255,DYCD,OST,800-246-4646,Kips Bay Boys & Girls Club,131623850,718-893-8600,12X102,Joseph O. Loretan School,1827,Archer Street,Bronx,10460.00000000000,school,0.00000000000,no,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Kips Bay Boys & Girls Club,1827 Archer Street,"Bronx, NY 10460",-73.865974,40.837900
-73.825673236902489,40.821515092584711,DYCD81,DYCD,OST,800-246-4646,Kips Bay Boys & Girls Club,131623850,718-893-8600,,Throggs Neck Comm. Ctr.,550,Balcom Avenue,Bronx,10465.00000000000,NYCHA,0.00000000000,no,yes,unknown,unknown,yes,yes,yes,Part-time,0,yes,yes,yes,OST - Kips Bay Boys & Girls Club,550 Balcom Avenue,"Bronx, NY 10465",-73.825673,40.821515
-73.907615019404872,40.823364089776121,DYCD256,DYCD,OST,800-246-4646,Kips Bay Boys & Girls Club,131623850,718-893-8600,08X140,Eagle Elementary School,916,Eagle Avenue,Bronx,10456.00000000000,school,0.00000000000,no,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Kips Bay Boys & Girls Club,916 Eagle Avenue,"Bronx, NY 10456",-73.907615,40.823364
-73.856643996021376,40.817337536164338,DYCD40,DYCD,OST,800-246-4646,Kips Bay Boys & Girls Club,131623850,718-893-8600,,Kips Bay Boys & Girls Club,1930,Randall Avenue,Bronx,10473.00000000000,center,0.00000000000,no,yes,unknown,unknown,yes,yes,yes,Part-time,0,yes,yes,yes,OST - Kips Bay Boys & Girls Club,1930 Randall Avenue,"Bronx, NY 10473",-73.856644,40.817338
-73.914163384821364,40.832292121119629,DYCD258,DYCD,OST,800-246-4646,"Learning thru an Expanded Arts Program, Inc.",132925233,212-769-4160,09X022,Jordan L. Mott School,270,East 167th Street,Bronx,10456.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - Learning thru an Expanded Arts Program,270 East 167th Street,"Bronx, NY 10456",-73.914163,40.832292
-73.868991735239888,40.861087137198247,DYCD276,DYCD,OST,800-246-4646,Neighborhood Initiatives Development Corporation,,718-231-9800,11X096,Richard Rodgers ES,650,Waring Avenue,Bronx,10467.00000000000,school,0.00000000000,no,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Neighborhood Initiatives Dev.,650 Waring Avenue,"Bronx, NY 10467",-73.868992,40.861087
-73.923769050917684,40.830505854482368,DYCD530,DYCD,OST,800-246-4646,"SCAN- New York Volunteer Parent- Aides Association, Inc.",132912963,212-683-2522,,SCAN/Mullaly Park Academy,40,East 164th Street,Bronx,10452.00000000000,center,0.00000000000,no,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - SCAN- NY Volunteer Parent- Aides Association,40 East 164th Street,"Bronx, NY 10452",-73.923769,40.830506
